"wikidata_uri","label","birth_year","gender","label","geo_coordinates","wikidata_uri"
http://www.wikidata.org/entity/Q64502992,Heinz Fremke,1907,male,Poznań,POINT(16.933611 52.408333),http://www.wikidata.org/entity/Q268
http://www.wikidata.org/entity/Q64685794,Jacob B. de Liefde,1847,male,Holland,POINT(4.667000 52.250000),http://www.wikidata.org/entity/Q102911
http://www.wikidata.org/entity/Q6529033,Leroy Sievers,1955,male,San Marino,POINT(-118.113055 34.122778),http://www.wikidata.org/entity/Q850869
http://www.wikidata.org/entity/Q6540496,Nir Dvori,1972,male,Eilon,POINT(35.220500 33.063600),http://www.wikidata.org/entity/Q2890527
http://www.wikidata.org/entity/Q6558725,Lise Lindbæk,1905,female,Copenhagen,POINT(12.568889 55.676111),http://www.wikidata.org/entity/Q1748
http://www.wikidata.org/entity/Q65648484,Petros Poulidis,1885,male,Tseritsana,POINT(20.742860 39.495220),http://www.wikidata.org/entity/Q21469530
http://www.wikidata.org/entity/Q66041141,Susanne Glass,1970,female,Schwäbisch Gmünd,POINT(9.800000 48.800000),http://www.wikidata.org/entity/Q4037
http://www.wikidata.org/entity/Q661176,Alexander Gardner,1821,male,Paisley,POINT(-4.423889 55.845556),http://www.wikidata.org/entity/Q211870
http://www.wikidata.org/entity/Q66487154,Xu Huaizhong,1929,male,Handan,POINT(114.489370 36.611610),http://www.wikidata.org/entity/Q58570
http://www.wikidata.org/entity/Q6688023,Louis R. Lowery,1916,male,Pittsburgh,POINT(-80.000000 40.441667),http://www.wikidata.org/entity/Q1342
http://www.wikidata.org/entity/Q6688835,Louise Mack,1870,female,Hobart,POINT(147.316667 -42.883333),http://www.wikidata.org/entity/Q40191
http://www.wikidata.org/entity/Q671985,Arkady Babchenko,1977,male,Moscow,POINT(37.617500 55.750556),http://www.wikidata.org/entity/Q649
http://www.wikidata.org/entity/Q6722979,Macdonald Hastings,1909,male,London,POINT(-0.127500 51.507222),http://www.wikidata.org/entity/Q84
http://www.wikidata.org/entity/Q6757208,Marcin Firlej,1975,male,Rejowiec Fabryczny,POINT(23.245000 51.119444),http://www.wikidata.org/entity/Q1906301
http://www.wikidata.org/entity/Q6758045,Marcus Bleasdale,1968,male,United Kingdom,POINT(-2.000000 54.600000),http://www.wikidata.org/entity/Q145
http://www.wikidata.org/entity/Q6767269,Mark Danner,1958,male,Utica,POINT(-75.232500 43.100833),http://www.wikidata.org/entity/Q2495519
http://www.wikidata.org/entity/Q6774522,Martha Raddatz,1953,female,Idaho Falls,POINT(-112.032500 43.491667),http://www.wikidata.org/entity/Q496360
http://www.wikidata.org/entity/Q6779734,Mary Hastings Bradley,1882,female,Chicago,POINT(-87.627778 41.881944),http://www.wikidata.org/entity/Q1297
http://www.wikidata.org/entity/Q6791162,Matthew Rosenberg,1974,male,New York City,POINT(-74.006111 40.712778),http://www.wikidata.org/entity/Q60
http://www.wikidata.org/entity/Q6793132,Maurice G. Hindus,1891,male,Mogilev region,POINT(30.386300 53.725400),http://www.wikidata.org/entity/Q189822
http://www.wikidata.org/entity/Q6830516,Michael Gannon,1927,male,Fort Sill,POINT(-98.508333 34.704167),http://www.wikidata.org/entity/Q1018681
http://www.wikidata.org/entity/Q6835217,Michael Ware,1969,male,Brisbane,POINT(153.027778 -27.467778),http://www.wikidata.org/entity/Q34932
http://www.wikidata.org/entity/Q6860560,Milovan Drecun,1957,male,Vranje,POINT(21.897222 42.554167),http://www.wikidata.org/entity/Q211645
http://www.wikidata.org/entity/Q6937407,Murat Halstead,1829,male,Butler County,POINT(-84.580000 39.440000),http://www.wikidata.org/entity/Q485561
http://www.wikidata.org/entity/Q6939240,Murray Fromson,1929,male,The Bronx,POINT(-73.873333 40.846667),http://www.wikidata.org/entity/Q18426
http://www.wikidata.org/entity/Q6939446,Murray Sayle,1926,male,Sydney,POINT(151.210000 -33.867778),http://www.wikidata.org/entity/Q3130
http://www.wikidata.org/entity/Q697096,Cecil Beaton,1904,male,Hampstead,POINT(-0.174400 51.554100),http://www.wikidata.org/entity/Q25610
http://www.wikidata.org/entity/Q69776,Germaine Krull,1897,female,Poznań,POINT(16.933611 52.408333),http://www.wikidata.org/entity/Q268
http://www.wikidata.org/entity/Q70016713,Augustin B. Kelly,1826,male,Dublin,POINT(-6.260278 53.349722),http://www.wikidata.org/entity/Q1761
http://www.wikidata.org/entity/Q700323,Mikhail Prishvin,1873,male,Xruşyovo-Lyovşino,POINT(38.596389 52.755556),http://www.wikidata.org/entity/Q4501932
http://www.wikidata.org/entity/Q702625,Marc Riboud,1923,male,Saint-Genis-Laval,POINT(4.793056 45.695278),http://www.wikidata.org/entity/Q910089
http://www.wikidata.org/entity/Q705515,Mikhail Evstafiev,1963,male,Moscow,POINT(37.617500 55.750556),http://www.wikidata.org/entity/Q649
http://www.wikidata.org/entity/Q706662,Lothar-Günther Buchheim,1918,male,Weimar,POINT(11.329445 50.981111),http://www.wikidata.org/entity/Q3955
http://www.wikidata.org/entity/Q7087149,Olive Edis,1876,female,London,POINT(-0.127500 51.507222),http://www.wikidata.org/entity/Q84
http://www.wikidata.org/entity/Q709579,Arthur Grimm,1908,male,Rehau,POINT(12.035400 50.248600),http://www.wikidata.org/entity/Q49814
http://www.wikidata.org/entity/Q714739,Yevgeny Petrov,1902,male,Odesa,POINT(30.732620 46.477470),http://www.wikidata.org/entity/Q1874
http://www.wikidata.org/entity/Q7149944,Paul Conroy,1964,male,Liverpool,POINT(-2.991667 53.407222),http://www.wikidata.org/entity/Q24826
http://www.wikidata.org/entity/Q7152590,Paul Moran,1963,male,Adelaide,POINT(138.600000 -34.927500),http://www.wikidata.org/entity/Q5112
http://www.wikidata.org/entity/Q7153908,Paul Taggart,1980,male,United States,POINT(-98.579500 39.828175),http://www.wikidata.org/entity/Q30
http://www.wikidata.org/entity/Q7154771,Paula Slier,1973,female,Johannesburg,POINT(28.041639 -26.204361),http://www.wikidata.org/entity/Q34647
http://www.wikidata.org/entity/Q7177423,Peter Turnley,1955,male,Fort Wayne,POINT(-85.139150 41.080450),http://www.wikidata.org/entity/Q49268
http://www.wikidata.org/entity/Q7182447,Phil Stern,1919,male,Philadelphia,POINT(-75.163611 39.952778),http://www.wikidata.org/entity/Q1345
http://www.wikidata.org/entity/Q721574,Carol Szathmari,1812,male,Cluj-Napoca,POINT(23.590660 46.768910),http://www.wikidata.org/entity/Q100188
http://www.wikidata.org/entity/Q72417490,Adolf Strausz,1853,male,Cece,POINT(18.634611 46.771480),http://www.wikidata.org/entity/Q378836
http://www.wikidata.org/entity/Q724357,Mikhail Svetlov,1903,male,Dnipro,POINT(35.040000 48.467500),http://www.wikidata.org/entity/Q48256
http://www.wikidata.org/entity/Q7274096,R. W. Apple Jr.,1934,male,Akron,POINT(-81.517778 41.073056),http://www.wikidata.org/entity/Q163132
http://www.wikidata.org/entity/Q7287683,Ralph Ingersoll,1900,male,New Haven,POINT(-72.925000 41.308333),http://www.wikidata.org/entity/Q49145
http://www.wikidata.org/entity/Q7294925,Rashid Talukder,1939,male,Budge Budge,POINT(88.173933 22.473657),http://www.wikidata.org/entity/Q858488
http://www.wikidata.org/entity/Q7298605,Raymond Bonner,1942,male,Jefferson City,POINT(-92.173611 38.576667),http://www.wikidata.org/entity/Q28180
http://www.wikidata.org/entity/Q731139,Alexander Werth,1901,male,Saint Petersburg,POINT(30.316667 59.950000),http://www.wikidata.org/entity/Q656
http://www.wikidata.org/entity/Q7329477,Richard Threlkeld,1937,male,Cedar Rapids,POINT(-91.668611 41.983333),http://www.wikidata.org/entity/Q486439
http://www.wikidata.org/entity/Q73503174,Antonio Got Insausti,1878,male,San Sebastián,POINT(-1.980000 43.320000),http://www.wikidata.org/entity/Q10313
http://www.wikidata.org/entity/Q7356508,Roddy Scott,1971,male,Huntingdon,POINT(-0.171700 52.336400),http://www.wikidata.org/entity/Q685640
http://www.wikidata.org/entity/Q7356522,Rodelio Astudillo,1978,male,Manila,POINT(120.977222 14.595833),http://www.wikidata.org/entity/Q1461
http://www.wikidata.org/entity/Q7358662,Roger Mirams,1918,male,Christchurch,POINT(172.636111 -43.531111),http://www.wikidata.org/entity/Q79990
http://www.wikidata.org/entity/Q7363680,Ron Davies,1921,male,Aberaeron,POINT(-4.259390 52.242450),http://www.wikidata.org/entity/Q1765460
http://www.wikidata.org/entity/Q7364208,Ron Nessen,1934,male,Rockville,POINT(-77.152760 39.084000),http://www.wikidata.org/entity/Q327022
http://www.wikidata.org/entity/Q737545,Evelyn Irons,1900,female,Glasgow,POINT(-4.250000 55.861111),http://www.wikidata.org/entity/Q4093
http://www.wikidata.org/entity/Q7381626,Russell Klika,1960,male,Appleton,POINT(-88.418333 44.282222),http://www.wikidata.org/entity/Q94928
http://www.wikidata.org/entity/Q7384540,Ryan Spencer Reed,1979,male,Ludington,POINT(-86.452500 43.955278),http://www.wikidata.org/entity/Q2161723
http://www.wikidata.org/entity/Q7396436,Sabrina Tavernise,1971,female,Hartford,POINT(-72.685000 41.763333),http://www.wikidata.org/entity/Q33486
http://www.wikidata.org/entity/Q7405281,Sally Sara,1971,female,Adelaide,POINT(138.600000 -34.927500),http://www.wikidata.org/entity/Q5112
http://www.wikidata.org/entity/Q7410005,Samoila Marza,1886,male,Galtiu,POINT(23.666241 46.142972),http://www.wikidata.org/entity/Q3888563
http://www.wikidata.org/entity/Q7422914,Sarah Wilson,1865,female,Hove,POINT(-0.172500 50.831111),http://www.wikidata.org/entity/Q989616
http://www.wikidata.org/entity/Q74465,Friedrich Wilhelm Hackländer,1816,male,Burtscheid,POINT(6.093438 50.763723),http://www.wikidata.org/entity/Q328649
http://www.wikidata.org/entity/Q74596,Thaddäus Troll,1914,male,Bad Cannstatt,POINT(9.214100 48.805600),http://www.wikidata.org/entity/Q656982
http://www.wikidata.org/entity/Q75265,Otto von Corvin,1812,male,Gusev,POINT(22.199720 54.592220),http://www.wikidata.org/entity/Q5663
http://www.wikidata.org/entity/Q75835,Norbert Jacques,1880,male,Luxembourg,POINT(6.132778 49.610555),http://www.wikidata.org/entity/Q1842
http://www.wikidata.org/entity/Q7609179,Stephen Farrell,1962,male,London,POINT(-0.127500 51.507222),http://www.wikidata.org/entity/Q84
http://www.wikidata.org/entity/Q76289129,Cecil William Battine,1867,male,Paddington,POINT(-0.173000 51.517200),http://www.wikidata.org/entity/Q124230
http://www.wikidata.org/entity/Q76632,Theodor Fontane,1819,male,Neuruppin,POINT(12.800000 52.922222),http://www.wikidata.org/entity/Q16085
http://www.wikidata.org/entity/Q76655843,Francis Hallawell,1912,male,Porto Alegre,POINT(-51.230000 -30.032778),http://www.wikidata.org/entity/Q40269
http://www.wikidata.org/entity/Q766913,Ed Bradley,1941,male,Philadelphia,POINT(-75.163611 39.952778),http://www.wikidata.org/entity/Q1345
http://www.wikidata.org/entity/Q7679021,Talbot Duckmanton,1921,male,South Yarra,POINT(144.989000 -37.840000),http://www.wikidata.org/entity/Q2304617
http://www.wikidata.org/entity/Q76935,Horst Faas,1933,male,Berlin,POINT(13.383333 52.516667),http://www.wikidata.org/entity/Q64
http://www.wikidata.org/entity/Q769468,Augusto  Olivares Becerra,1930,male,Punta Arenas,POINT(-70.908056 -53.162500),http://www.wikidata.org/entity/Q51599
http://www.wikidata.org/entity/Q77347,Gerda Taro,1910,female,Stuttgart,POINT(9.180000 48.777500),http://www.wikidata.org/entity/Q1022
http://www.wikidata.org/entity/Q77475,Ludwig Ganghofer,1855,male,Kaufbeuren,POINT(10.622500 47.880000),http://www.wikidata.org/entity/Q14805
http://www.wikidata.org/entity/Q77713414,William Ivor Castle,1877,male,Bristol,POINT(-2.597500 51.453611),http://www.wikidata.org/entity/Q23154
http://www.wikidata.org/entity/Q7789792,Thomas Franklin Fairfax Millard,1868,male,Missouri,POINT(-92.500000 38.500000),http://www.wikidata.org/entity/Q1581
http://www.wikidata.org/entity/Q7803896,Tim Marshall,1959,male,England,POINT(-1.000000 53.000000),http://www.wikidata.org/entity/Q21
http://www.wikidata.org/entity/Q7815989,Tom Grandin,1907,male,Cleveland,POINT(-81.694722 41.499167),http://www.wikidata.org/entity/Q37320
http://www.wikidata.org/entity/Q78185432,Валерий Иванович Дементьев,1967,male,Perm,POINT(56.248889 58.013889),http://www.wikidata.org/entity/Q915
http://www.wikidata.org/entity/Q7831270,Tracey Shelton,1901,female,Darraweit Guim,POINT(144.900000 -37.400000),http://www.wikidata.org/entity/Q2522642
http://www.wikidata.org/entity/Q7860035,Tyler Hicks,1969,male,São Paulo,POINT(-46.633947 -23.550394),http://www.wikidata.org/entity/Q174
http://www.wikidata.org/entity/Q786531,Jack Turner,1889,male,O'Leary,POINT(-64.230600 46.706900),http://www.wikidata.org/entity/Q3347411
http://www.wikidata.org/entity/Q79059219,Mstyslav Chernov,1985,male,Kharkiv,POINT(36.231111 49.992500),http://www.wikidata.org/entity/Q42308
http://www.wikidata.org/entity/Q7920769,Vera Elkan,1908,female,Johannesburg,POINT(28.041639 -26.204361),http://www.wikidata.org/entity/Q34647
http://www.wikidata.org/entity/Q7926046,Victor Jorgensen,1913,male,Portland,POINT(-122.679167 45.515000),http://www.wikidata.org/entity/Q6106
http://www.wikidata.org/entity/Q7932728,Vinod Jose,1980,male,Kerala,POINT(76.300000 10.000000),http://www.wikidata.org/entity/Q1186
http://www.wikidata.org/entity/Q7969034,Ward Just,1935,male,Michigan City,POINT(-86.893060 41.712780),http://www.wikidata.org/entity/Q989282
http://www.wikidata.org/entity/Q7987177,Westbrook Pegler,1894,male,Minneapolis,POINT(-93.269167 44.981945),http://www.wikidata.org/entity/Q36091
http://www.wikidata.org/entity/Q8006207,William Bury Westall,1834,male,Accrington,POINT(-2.363840 53.753370),http://www.wikidata.org/entity/Q1622949
http://www.wikidata.org/entity/Q8007849,William Dinwiddie,1867,male,Charlottesville,POINT(-78.479000 38.029900),http://www.wikidata.org/entity/Q123766
http://www.wikidata.org/entity/Q8019109,"William T. Perkins, Jr.",1947,male,Rochester,POINT(-77.611389 43.165556),http://www.wikidata.org/entity/Q49218
http://www.wikidata.org/entity/Q8026045,Winston Burdett,1913,male,Buffalo,POINT(-78.878056 42.886389),http://www.wikidata.org/entity/Q40435
http://www.wikidata.org/entity/Q8029120,Wojciech Jagielski,1960,male,Goworowo,POINT(21.550000 52.900000),http://www.wikidata.org/entity/Q2442947
http://www.wikidata.org/entity/Q8030035,Wolfgang Bauer,1970,male,Hamburg,POINT(10.000000 53.550000),http://www.wikidata.org/entity/Q1055
http://www.wikidata.org/entity/Q8048898,Yannis Behrakis,1960,male,Athens,POINT(23.728056 37.984167),http://www.wikidata.org/entity/Q1524
http://www.wikidata.org/entity/Q8048904,Yannis Kontos,1971,male,Ioannina,POINT(20.852222 39.663611),http://www.wikidata.org/entity/Q183199
http://www.wikidata.org/entity/Q80704706,Louis Wuyts,1921,male,Melsbroek,POINT(4.476700 50.914400),http://www.wikidata.org/entity/Q2565209
http://www.wikidata.org/entity/Q81782603,Brendan Hoffman,1980,male,Albany,POINT(-73.766667 42.650000),http://www.wikidata.org/entity/Q24861
http://www.wikidata.org/entity/Q8198059,Anna Maria Martínez Sagi,1907,female,Barcelona,POINT(2.176944 41.382500),http://www.wikidata.org/entity/Q1492
http://www.wikidata.org/entity/Q8201046,Antoni Campañà i Bandranas,1905,male,Arbúcies,POINT(2.514167 41.816111),http://www.wikidata.org/entity/Q13010
http://www.wikidata.org/entity/Q8263952,Carlos González Sháněl,1973,male,Buenos Aires,POINT(-58.381944 -34.599722),http://www.wikidata.org/entity/Q1486
http://www.wikidata.org/entity/Q831101,Wilhelm Petersen,1900,male,Elmshorn,POINT(9.653611 53.754722),http://www.wikidata.org/entity/Q6845
http://www.wikidata.org/entity/Q84121088,Albert Moreau,1886,male,Reims,POINT(4.028611 49.265278),http://www.wikidata.org/entity/Q41876
http://www.wikidata.org/entity/Q84515001,Luis Armiñán Odriozola,1899,male,Madrid,POINT(-3.703333 40.416944),http://www.wikidata.org/entity/Q2807
http://www.wikidata.org/entity/Q84714703,Yuriy Buryakivskyi,1914,male,Rechytsa,POINT(30.387960 52.372400),http://www.wikidata.org/entity/Q909612
http://www.wikidata.org/entity/Q84720985,Владимир Иванович Сердюков,1924,male,Almaty,POINT(76.915000 43.240000),http://www.wikidata.org/entity/Q35493
http://www.wikidata.org/entity/Q847345,Geo Bogza,1908,male,Blejoi,POINT(26.013944 44.987055),http://www.wikidata.org/entity/Q12082897
http://www.wikidata.org/entity/Q847938,Ernest Bethell,1872,male,Bristol,POINT(-2.597500 51.453611),http://www.wikidata.org/entity/Q23154
http://www.wikidata.org/entity/Q85136946,"Ефремов, Александр Владиславович",1957,male,Tobolsk,POINT(68.258056 58.195278),http://www.wikidata.org/entity/Q168782
http://www.wikidata.org/entity/Q85674260,Alec Wainman,1913,male,North Yorkshire,POINT(-1.350000 54.100000),http://www.wikidata.org/entity/Q23086
http://www.wikidata.org/entity/Q85867376,Piotr Langenfeld,1983,male,Gdańsk,POINT(18.654023 54.348291),http://www.wikidata.org/entity/Q1792
http://www.wikidata.org/entity/Q85870330,Witold Repetowicz,1975,male,Katowice,POINT(19.000000 50.250000),http://www.wikidata.org/entity/Q588
http://www.wikidata.org/entity/Q862412,Nikolai Virta,1906,male,Каликино,POINT(41.085300 52.026800),http://www.wikidata.org/entity/Q21851277
http://www.wikidata.org/entity/Q87065726,Barbara Burnett-Stuart,1917,female,Hereford Square,POINT(-0.181506 51.492392),http://www.wikidata.org/entity/Q45319498
http://www.wikidata.org/entity/Q87082636,Brent Renaud,1971,male,Memphis,POINT(-90.051945 35.146111),http://www.wikidata.org/entity/Q16563
http://www.wikidata.org/entity/Q88645650,Hugo Wilmar,1923,male,Amersfoort,POINT(5.380000 52.150000),http://www.wikidata.org/entity/Q992
http://www.wikidata.org/entity/Q88647774,Albert Cusian,1902,male,Kiel,POINT(10.139445 54.323333),http://www.wikidata.org/entity/Q1707
http://www.wikidata.org/entity/Q888256,Bob Simon,1941,male,The Bronx,POINT(-73.873333 40.846667),http://www.wikidata.org/entity/Q18426
http://www.wikidata.org/entity/Q888334,Bob Woodruff,1961,male,Bloomfield Hills,POINT(-83.245556 42.583611),http://www.wikidata.org/entity/Q885355
http://www.wikidata.org/entity/Q88949847,Hanns Gross,1910,male,Bamberg,POINT(10.891667 49.891667),http://www.wikidata.org/entity/Q3936
http://www.wikidata.org/entity/Q89017951,August Ahrens,1893,male,Uhlenhorst,POINT(10.012736 53.571509),http://www.wikidata.org/entity/Q1143
http://www.wikidata.org/entity/Q893637,Boris Carmi,1914,male,Moscow,POINT(37.617500 55.750556),http://www.wikidata.org/entity/Q649
http://www.wikidata.org/entity/Q89422711,Edward George William Malindine,1906,male,Walthamstow,POINT(-0.021100 51.584000),http://www.wikidata.org/entity/Q2321784
http://www.wikidata.org/entity/Q89953827,Norman G Anderson,1919,male,Davenport,POINT(-118.151667 47.651111),http://www.wikidata.org/entity/Q1515095
http://www.wikidata.org/entity/Q9012555,Jon Sistiaga,1967,male,Irun,POINT(-1.788806 43.337806),http://www.wikidata.org/entity/Q200201
http://www.wikidata.org/entity/Q90730190,Charles Mills Sheldon,1866,male,Lawrenceburg,POINT(-84.857778 39.096111),http://www.wikidata.org/entity/Q1026789
http://www.wikidata.org/entity/Q91417,Henry Villard,1835,male,Speyer,POINT(8.433615 49.316555),http://www.wikidata.org/entity/Q6829
http://www.wikidata.org/entity/Q920364,George Rodger,1908,male,Hale,POINT(-2.800069 53.336731),http://www.wikidata.org/entity/Q4539223
http://www.wikidata.org/entity/Q920637,Morley Safer,1931,male,Toronto,POINT(-79.386667 43.670278),http://www.wikidata.org/entity/Q172
http://www.wikidata.org/entity/Q922290,Dmitry Kholodov,1967,male,Sergiyev Posad,POINT(38.133333 56.300000),http://www.wikidata.org/entity/Q193722
http://www.wikidata.org/entity/Q922457,Richard Harding Davis,1864,male,Philadelphia,POINT(-75.163611 39.952778),http://www.wikidata.org/entity/Q1345
http://www.wikidata.org/entity/Q922484,Alan Moorehead,1910,male,Melbourne,POINT(144.963056 -37.814167),http://www.wikidata.org/entity/Q3141
http://www.wikidata.org/entity/Q922552,Andrei Babitsky,1964,male,Moscow,POINT(37.617500 55.750556),http://www.wikidata.org/entity/Q649
http://www.wikidata.org/entity/Q9255784,Eugen Lennhoff,1891,male,Basel,POINT(7.590555 47.560556),http://www.wikidata.org/entity/Q78
http://www.wikidata.org/entity/Q934682,Jean Daniel,1920,male,Blida,POINT(2.833333 36.472222),http://www.wikidata.org/entity/Q216990
http://www.wikidata.org/entity/Q934820,David Douglas Duncan,1916,male,Kansas City,POINT(-94.583333 39.050000),http://www.wikidata.org/entity/Q41819
http://www.wikidata.org/entity/Q9368884,Virginia Irwin,1908,female,Quincy,POINT(-91.388611 39.932222),http://www.wikidata.org/entity/Q575750
http://www.wikidata.org/entity/Q9375652,Witold Gadowski,1964,male,Zakopane,POINT(19.951945 49.299444),http://www.wikidata.org/entity/Q144786
http://www.wikidata.org/entity/Q937835,Michael Herr,1940,male,Lexington,POINT(-84.458611 38.049722),http://www.wikidata.org/entity/Q49241
http://www.wikidata.org/entity/Q93862,Ferdinando Petruccelli della Gattina,1815,male,Moliterno,POINT(15.860000 40.240000),http://www.wikidata.org/entity/Q52609
http://www.wikidata.org/entity/Q9391722,Zofia Bystrzycka,1922,female,Przemyśl,POINT(22.784240 49.783450),http://www.wikidata.org/entity/Q208473
http://www.wikidata.org/entity/Q940918,Hubert van Es,1941,male,Hilversum,POINT(5.180000 52.230000),http://www.wikidata.org/entity/Q9934
http://www.wikidata.org/entity/Q94097711,Paul Augustin,1916,male,Pobedino,POINT(22.725000 54.894444),http://www.wikidata.org/entity/Q2267370
http://www.wikidata.org/entity/Q94130218,Edward Marshall,1870,male,Tioga County,POINT(-76.300000 42.170000),http://www.wikidata.org/entity/Q56154
http://www.wikidata.org/entity/Q94415431,Walter Henisch,1913,male,Vienna,POINT(16.372500 48.208333),http://www.wikidata.org/entity/Q1741
http://www.wikidata.org/entity/Q94623592,Herbert Corey,1872,male,Toledo,POINT(-83.537778 41.652778),http://www.wikidata.org/entity/Q49239
http://www.wikidata.org/entity/Q94850507,Theo Scheerer,1911,male,Stuttgart,POINT(9.180000 48.777500),http://www.wikidata.org/entity/Q1022
http://www.wikidata.org/entity/Q94879455,Richard Gädke,1852,male,Spandau,POINT(13.204400 52.536700),http://www.wikidata.org/entity/Q569827
http://www.wikidata.org/entity/Q94893954,Christoph von Imhoff,1912,male,Nuremberg,POINT(11.077500 49.453889),http://www.wikidata.org/entity/Q2090
http://www.wikidata.org/entity/Q951922,John Sack,1930,male,New York City,POINT(-74.006111 40.712778),http://www.wikidata.org/entity/Q60
http://www.wikidata.org/entity/Q95317128,Mikhail Savin,1915,male,Sasovo,POINT(41.916667 54.350000),http://www.wikidata.org/entity/Q193557
http://www.wikidata.org/entity/Q958587,Frank Hurley,1885,male,Glebe,POINT(151.184444 -33.881667),http://www.wikidata.org/entity/Q2296779
http://www.wikidata.org/entity/Q959600,Anne Nivat,1969,female,Poisy,POINT(6.063056 45.922222),http://www.wikidata.org/entity/Q532070
http://www.wikidata.org/entity/Q960196,Roman Karmen,1906,male,Odesa,POINT(30.732620 46.477470),http://www.wikidata.org/entity/Q1874
http://www.wikidata.org/entity/Q96098920,Carlos Massa Sanguinetti,1823,male,Madrid,POINT(-3.703333 40.416944),http://www.wikidata.org/entity/Q2807
http://www.wikidata.org/entity/Q96655342,Ferenc Gallyas,1907,male,Budapest,POINT(19.040833 47.498333),http://www.wikidata.org/entity/Q1781
http://www.wikidata.org/entity/Q96773343,Luke Mogelson,1982,male,St. Louis,POINT(-90.199444 38.626389),http://www.wikidata.org/entity/Q38022
http://www.wikidata.org/entity/Q97175753,"Ткаченко, Алексей Матвеевич",1916,male,Podolia Governorate,POINT(26.583333 48.666667),http://www.wikidata.org/entity/Q277861
http://www.wikidata.org/entity/Q975877,Ad van Liempt,1949,male,Utrecht,POINT(5.121667 52.090833),http://www.wikidata.org/entity/Q803
http://www.wikidata.org/entity/Q976238,Momo Kapor,1937,male,Sarajevo,POINT(18.413056 43.856389),http://www.wikidata.org/entity/Q11194
http://www.wikidata.org/entity/Q980296,Kurt Schork,1947,male,"Washington, D.C.",POINT(-77.036667 38.895000),http://www.wikidata.org/entity/Q61
http://www.wikidata.org/entity/Q983434,Larry Collins,1929,male,West Hartford,POINT(-72.753889 41.767778),http://www.wikidata.org/entity/Q49140
http://www.wikidata.org/entity/Q98665900,Ferdinand Reyher,1891,male,Philadelphia,POINT(-75.163611 39.952778),http://www.wikidata.org/entity/Q1345
http://www.wikidata.org/entity/Q98756136,Roy Wilder,1914,male,Spring Hope,POINT(-78.109722 35.944167),http://www.wikidata.org/entity/Q940729
http://www.wikidata.org/entity/Q99390539,H. D. S. Greenway,1935,male,Boston,POINT(-71.057778 42.360278),http://www.wikidata.org/entity/Q100
http://www.wikidata.org/entity/Q99528903,Aleskender Ramazanov,1950,male,Dagestan,POINT(47.505000 42.983889),http://www.wikidata.org/entity/Q5118
http://www.wikidata.org/entity/Q99889,Johannes Hähle,1906,male,Chemnitz,POINT(12.916667 50.833333),http://www.wikidata.org/entity/Q2795
